token_id,threshold,coverage,success,precision,status,total_count
898,0.6,2246,2212,0.9848619768477292,ok,5624
900,0.66,1922,1884,0.9802289281997919,ok,4426
901,0.62,611,603,0.9869067103109657,ok,1443
904,0.78,41,41,1.0,ok,109
911,0.72,244,240,0.9836065573770492,ok,871
914,0.54,238,234,0.9831932773109243,ok,510
915,0.58,72,72,1.0,ok,360
928,0.56,350,344,0.9828571428571429,ok,660
929,0.64,757,750,0.9907529722589168,ok,1643
931,0.54,4447,4362,0.9808859905554306,ok,7018
933,0.76,84,83,0.9880952380952381,ok,126
938,0.5,41,41,1.0,ok,65
939,0.56,43,43,1.0,ok,83
942,0.7,35,35,1.0,ok,61
943,0.54,340,334,0.9823529411764705,ok,508
944,0.4,82,81,0.9878048780487805,ok,156
947,0.74,1287,1264,0.9821289821289821,ok,3824
950,0.42,222,218,0.9819819819819819,ok,407
959,0.86,42,42,1.0,ok,103
962,0.86,146,145,0.9931506849315068,ok,635
963,0.64,183,181,0.9890710382513661,ok,382
971,0.68,71,70,0.9859154929577465,ok,193
989,0.66,435,427,0.9816091954022989,ok,1261
997,0.88,231,230,0.9956709956709957,ok,1135
1000,0.02,65,65,1.0,ok,65
1007,0.64,125,124,0.992,ok,249
1017,0.68,543,533,0.9815837937384899,ok,1181
1020,0.7,1486,1457,0.9804845222072678,ok,3003
1023,0.38,47,47,1.0,ok,54
1024,0.28,53,52,0.9811320754716981,ok,59
1028,0.6,1449,1422,0.9813664596273292,ok,3189
1029,0.68,217,213,0.9815668202764977,ok,863
1037,0.56,29,29,1.0,ok,190
1040,0.84,2515,2470,0.9821073558648111,ok,6121
1050,0.66,3199,3142,0.9821819318537043,ok,6123
1053,0.68,127,126,0.9921259842519685,ok,496
1068,0.44,38,38,1.0,ok,63
1071,0.34,115,113,0.9826086956521739,ok,179
1077,0.82,70,70,1.0,ok,548
1083,0.48,151,151,1.0,ok,186
1088,0.7,956,939,0.9822175732217573,ok,3027
1094,0.74,1913,1878,0.98170412963931,ok,5436
1097,0.66,111,109,0.9819819819819819,ok,241
1099,0.72,2707,2665,0.9844846693756927,ok,5859
1104,0.7,320,317,0.990625,ok,1171
1117,0.52,604,592,0.9801324503311258,ok,1175
1119,0.64,317,312,0.9842271293375394,ok,1062
